PERIOD	SM0	SM1	SM2	SM3	SM4	SM5	L2	MC1	MC2	MC3
2.7639579878e-07	3.350033e+00	4.082888e+00	3.675997e+00	4.578297e+00	3.452140e+00	3.260385e+00	2.970251e-01	2.857786e-01	2.857786e-01	2.857786e-01
2.7639579878e-07	3.971305e+00	3.578161e+00	3.916952e+00	3.674505e+00	3.268241e+00	3.513701e+00	3.134299e-01	2.386722e-01	2.386722e-01	2.386722e-01
2.7639579878e-07	2.571020e+00	3.178135e+00	4.072130e+00	3.189943e+00	4.223028e+00	3.303534e+00	2.997593e-01	2.323914e-01	2.323914e-01	2.323914e-01
2.7639579878e-07	3.776319e+00	2.878956e+00	2.989776e+00	3.370037e+00	3.647268e+00	4.639937e+00	2.816146e-01	2.951999e-01	2.951999e-01	2.951999e-01
2.7639579878e-07	3.726563e+00	3.264995e+00	3.814527e+00	3.004879e+00	4.536806e+00	4.021959e+00	2.652099e-01	4.011892e-01	4.011892e-01	4.011892e-01
2.7639579878e-07	3.269434e+00	4.727899e+00	3.321609e+00	3.700617e+00	3.219117e+00	4.288853e+00	2.801233e-01	3.768509e-01	3.768509e-01	3.768509e-01
2.7639579878e-07	3.202282e+00	3.214860e+00	3.269635e+00	4.311576e+00	3.628004e+00	3.325523e+00	2.716724e-01	3.532977e-01	3.532977e-01	3.532977e-01
2.7639579878e-07	3.246472e+00	3.268150e+00	3.306990e+00	2.459070e+00	3.241965e+00	3.151990e+00	2.485566e-01	2.645807e-01	2.645807e-01	2.645807e-01
2.7639579878e-07	3.138553e+00	3.286003e+00	3.939493e+00	4.212903e+00	3.712405e+00	2.828011e+00	2.754007e-01	3.085467e-01	3.085467e-01	3.085467e-01
2.7639579878e-07	4.274896e+00	2.734908e+00	3.306617e+00	3.484623e+00	3.667050e+00	3.488497e+00	3.012506e-01	2.441680e-01	2.441680e-01	2.441680e-01
2.7639579878e-07	4.623116e+00	3.218706e+00	3.627447e+00	4.729986e+00	3.856759e+00	3.528913e+00	3.313259e-01	2.779275e-01	2.779275e-01	2.779275e-01
2.7639579878e-07	3.098742e+00	3.790831e+00	4.186736e+00	2.983615e+00	2.518999e+00	4.839856e+00	2.684411e-01	2.198297e-01	2.198297e-01	2.198297e-01
2.7639579878e-07	4.355293e+00	3.170506e+00	3.810813e+00	3.921707e+00	4.375203e+00	3.645651e+00	2.942910e-01	3.022658e-01	3.022658e-01	3.022658e-01
2.7639579878e-07	3.176725e+00	4.164093e+00	3.938868e+00	3.607160e+00	3.459753e+00	3.420455e+00	2.423427e-01	5.181700e-01	5.181700e-01	5.181700e-01
2.7639579878e-07	3.367409e+00	2.670993e+00	3.170260e+00	3.663238e+00	4.170729e+00	3.504105e+00	2.614815e-01	4.600721e-01	4.600721e-01	4.600721e-01
2.7639579878e-07	2.390203e+00	3.662590e+00	3.049700e+00	2.853642e+00	2.485081e+00	2.733611e+00	2.140072e-01	2.449531e-01	2.449531e-01	2.449531e-01
2.7639579878e-07	3.719707e+00	2.909490e+00	3.786968e+00	3.220780e+00	3.337417e+00	2.792015e+00	3.268519e-01	3.163977e-01	3.163977e-01	3.163977e-01
2.7639579878e-07	3.816703e+00	3.563245e+00	2.569430e+00	3.453542e+00	3.706943e+00	4.085152e+00	2.858401e-01	2.166893e-01	2.166893e-01	2.166893e-01
2.7639579878e-07	3.488441e+00	2.742108e+00	5.394543e+00	4.246680e+00	2.717401e+00	4.539690e+00	3.238692e-01	1.452446e-01	1.452446e-01	1.452446e-01
2.7639579878e-07	3.253145e+00	3.050873e+00	3.840633e+00	3.848737e+00	3.315644e+00	3.168464e+00	2.850944e-01	2.724318e-01	2.724318e-01	2.724318e-01
2.7639579878e-07	3.964340e+00	2.395780e+00	4.110544e+00	3.714066e+00	3.135480e+00	3.383396e+00	2.386143e-01	3.423062e-01	3.423062e-01	3.423062e-01
2.7639579878e-07	3.737064e+00	3.923752e+00	3.702526e+00	3.298372e+00	3.603734e+00	3.732739e+00	2.408513e-01	4.537913e-01	4.537913e-01	4.537913e-01
2.7639579878e-07	3.379118e+00	3.175781e+00	2.898132e+00	3.633101e+00	3.985894e+00	2.936641e+00	2.159957e-01	2.944148e-01	2.944148e-01	2.944148e-01
2.7639579878e-07	3.238342e+00	3.264582e+00	2.845739e+00	3.366300e+00	3.467649e+00	3.537638e+00	3.444994e-01	2.213999e-01	2.213999e-01	2.213999e-01
2.7639579878e-07	4.332456e+00	4.611563e+00	3.468666e+00	4.014782e+00	4.308782e+00	3.332794e+00	2.850944e-01	3.250339e-01	3.250339e-01	3.250339e-01
2.7639579878e-07	3.352872e+00	3.348724e+00	4.498590e+00	3.475729e+00	3.142764e+00	4.124531e+00	2.197240e-01	1.844999e-01	1.844999e-01	1.844999e-01
2.7639579878e-07	4.342571e+00	3.421619e+00	3.697133e+00	3.393134e+00	3.375796e+00	3.247215e+00	3.449966e-01	3.823466e-01	3.823466e-01	3.823466e-01
2.7639579878e-07	4.270911e+00	3.395573e+00	4.419125e+00	3.634132e+00	3.291418e+00	3.869114e+00	2.468167e-01	4.129658e-01	4.129658e-01	4.129658e-01
2.7639579878e-07	2.715333e+00	2.742575e+00	2.884598e+00	2.373956e+00	3.473959e+00	3.438911e+00	2.237009e-01	3.917679e-01	3.917679e-01	3.917679e-01
2.7639579878e-07	2.998535e+00	3.353622e+00	3.137460e+00	3.457255e+00	3.973794e+00	4.235963e+00	2.597416e-01	2.316063e-01	2.316063e-01	2.316063e-01
2.7639579878e-07	3.236235e+00	2.860891e+00	3.123244e+00	3.022779e+00	3.687169e+00	2.674309e+00	3.492220e-01	3.792062e-01	3.792062e-01	3.792062e-01
2.7639579878e-07	2.823579e+00	3.211717e+00	3.395224e+00	5.100704e+00	3.410544e+00	3.138762e+00	3.415168e-01	2.316063e-01	2.316063e-01	2.316063e-01
2.7639579878e-07	3.157139e+00	4.888012e+00	3.535515e+00	2.971405e+00	3.805643e+00	3.291419e+00	2.995107e-01	2.622254e-01	2.622254e-01	2.622254e-01
2.7639579878e-07	4.124715e+00	4.577092e+00	4.330042e+00	3.724175e+00	3.820173e+00	3.673662e+00	3.144241e-01	2.268956e-01	2.268956e-01	2.268956e-01
2.7639579878e-07	3.843781e+00	3.770755e+00	3.724931e+00	4.328608e+00	4.104876e+00	3.554030e+00	2.488052e-01	3.211084e-01	3.211084e-01	3.211084e-01
2.7639579878e-07	4.374023e+00	3.451875e+00	4.152353e+00	3.099957e+00	3.706613e+00	4.371145e+00	2.570075e-01	3.580083e-01	3.580083e-01	3.580083e-01
2.7639579878e-07	3.535155e+00	2.698970e+00	3.282574e+00	4.103676e+00	4.894805e+00	3.527237e+00	2.813661e-01	5.197402e-01	5.197402e-01	5.197402e-01
2.7639579878e-07	3.544697e+00	2.798616e+00	3.814859e+00	4.189962e+00	3.232827e+00	3.582819e+00	2.873314e-01	4.663530e-01	4.663530e-01	4.663530e-01
2.7639579878e-07	2.807125e+00	3.724913e+00	3.368293e+00	3.275717e+00	3.389124e+00	2.792364e+00	2.880771e-01	3.030509e-01	3.030509e-01	3.030509e-01
2.7639579878e-07	2.841190e+00	2.953717e+00	3.152113e+00	3.209012e+00	4.009436e+00	3.415473e+00	3.144241e-01	1.468148e-01	1.468148e-01	1.468148e-01
2.7639579878e-07	4.200031e+00	2.202449e+00	4.713967e+00	3.322890e+00	2.722262e+00	3.994174e+00	3.437538e-01	2.755722e-01	2.755722e-01	2.755722e-01
2.7639579878e-07	4.247807e+00	4.136208e+00	3.637049e+00	5.005186e+00	3.997564e+00	3.747964e+00	2.865858e-01	2.135488e-01	2.135488e-01	2.135488e-01
2.7639579878e-07	4.110734e+00	4.005781e+00	3.096066e+00	2.840570e+00	3.664650e+00	3.018281e+00	2.667012e-01	2.669360e-01	2.669360e-01	2.669360e-01
2.7639579878e-07	3.752037e+00	2.928536e+00	3.220888e+00	3.888112e+00	4.343245e+00	3.841865e+00	2.719209e-01	4.270977e-01	4.270977e-01	4.270977e-01
2.7639579878e-07	3.752072e+00	4.590413e+00	3.588534e+00	4.165782e+00	3.077399e+00	3.656809e+00	2.488052e-01	4.388743e-01	4.388743e-01	4.388743e-01
2.7639579878e-07	3.479264e+00	2.936312e+00	4.205610e+00	3.969316e+00	3.174785e+00	4.114573e+00	2.786319e-01	3.949083e-01	3.949083e-01	3.949083e-01
2.7639579878e-07	2.792970e+00	2.989095e+00	3.059714e+00	3.195789e+00	2.641876e+00	3.215065e+00	2.888228e-01	2.088382e-01	2.088382e-01	2.088382e-01
2.7639579878e-07	3.529243e+00	3.180698e+00	3.316069e+00	3.427779e+00	3.629528e+00	3.881775e+00	2.987650e-01	3.752807e-01	3.752807e-01	3.752807e-01
2.7639579878e-07	3.276103e+00	3.753280e+00	4.595677e+00	4.388554e+00	2.810366e+00	3.154291e+00	3.159154e-01	3.140424e-01	3.140424e-01	3.140424e-01
2.7639579878e-07	3.819894e+00	4.762865e+00	3.192204e+00	3.370044e+00	4.115301e+00	3.586115e+00	2.497994e-01	1.593765e-01	1.593765e-01	1.593765e-01
2.7639579878e-07	3.362975e+00	2.973433e+00	3.280888e+00	3.793850e+00	2.796284e+00	3.126926e+00	2.341403e-01	2.135488e-01	2.135488e-01	2.135488e-01
2.7639579878e-07	3.218061e+00	4.167763e+00	3.362700e+00	2.867002e+00	4.122377e+00	3.647756e+00	3.181524e-01	3.438764e-01	3.438764e-01	3.438764e-01
2.7639579878e-07	4.255005e+00	3.947119e+00	2.858076e+00	3.541130e+00	2.615643e+00	3.111349e+00	2.266836e-01	4.490806e-01	4.490806e-01	4.490806e-01
2.7639579878e-07	3.106331e+00	3.194497e+00	2.565975e+00	4.520408e+00	4.121257e+00	3.979493e+00	3.029905e-01	3.823466e-01	3.823466e-01	3.823466e-01
2.7639579878e-07	3.480408e+00	2.793876e+00	3.517292e+00	2.898815e+00	3.562312e+00	4.690482e+00	3.037362e-01	3.297445e-01	3.297445e-01	3.297445e-01
2.7639579878e-07	3.332347e+00	3.701093e+00	5.462297e+00	4.529545e+00	3.862771e+00	3.458501e+00	3.022448e-01	2.261105e-01	2.261105e-01	2.261105e-01
2.7639579878e-07	3.090870e+00	3.387561e+00	3.757712e+00	3.729935e+00	3.741701e+00	3.196274e+00	2.530306e-01	2.229701e-01	2.229701e-01	2.229701e-01
2.7639579878e-07	3.743525e+00	3.275188e+00	3.894828e+00	3.613413e+00	3.977730e+00	3.584830e+00	3.082102e-01	3.501573e-01	3.501573e-01	3.501573e-01
2.7639579878e-07	4.393748e+00	3.476987e+00	3.686981e+00	3.133498e+00	3.619757e+00	3.155100e+00	2.614815e-01	4.349487e-01	4.349487e-01	4.349487e-01
2.7639579878e-07	4.165682e+00	4.257645e+00	2.862442e+00	3.524358e+00	3.275507e+00	3.571712e+00	2.788805e-01	4.302381e-01	4.302381e-01	4.302381e-01
2.7639579878e-07	2.962903e+00	3.128404e+00	2.705511e+00	4.192447e+00	3.243389e+00	3.482373e+00	2.945396e-01	2.740020e-01	2.740020e-01	2.740020e-01
2.7639579878e-07	3.870074e+00	3.735344e+00	3.075494e+00	3.202620e+00	4.021235e+00	4.214346e+00	3.042333e-01	2.889190e-01	2.889190e-01	2.889190e-01
2.7639579878e-07	3.589203e+00	3.086464e+00	3.935780e+00	3.898372e+00	4.170006e+00	2.819228e+00	3.223779e-01	2.543743e-01	2.543743e-01	2.543743e-01
2.7639579878e-07	3.525254e+00	3.844914e+00	3.673665e+00	4.072807e+00	3.383549e+00	3.393984e+00	2.870829e-01	2.771424e-01	2.771424e-01	2.771424e-01
2.7639579878e-07	3.833242e+00	2.618748e+00	2.548304e+00	3.543469e+00	4.564330e+00	3.124387e+00	2.515393e-01	3.148275e-01	3.148275e-01	3.148275e-01
2.7639579878e-07	3.381473e+00	3.462227e+00	3.348724e+00	2.650452e+00	2.823210e+00	3.969862e+00	2.366259e-01	3.454466e-01	3.454466e-01	3.454466e-01
2.7639579878e-07	3.962113e+00	4.098215e+00	3.803069e+00	4.074973e+00	3.676477e+00	3.847717e+00	2.647128e-01	3.768509e-01	3.768509e-01	3.768509e-01
2.7639579878e-07	3.110014e+00	3.210744e+00	3.737316e+00	4.036435e+00	3.069270e+00	3.229061e+00	2.714238e-01	2.590850e-01	2.590850e-01	2.590850e-01
2.7639579878e-07	3.484643e+00	2.772287e+00	2.804196e+00	3.428038e+00	3.636207e+00	3.333133e+00	2.734123e-01	2.575148e-01	2.575148e-01	2.575148e-01
2.7639579878e-07	3.341757e+00	3.717738e+00	3.687260e+00	3.149025e+00	2.728408e+00	3.464147e+00	2.883257e-01	3.917679e-01	3.917679e-01	3.917679e-01
2.7639579878e-07	3.889104e+00	3.387377e+00	3.944851e+00	4.294264e+00	3.087715e+00	3.437111e+00	3.077131e-01	3.352403e-01	3.352403e-01	3.352403e-01
2.7639579878e-07	4.044736e+00	3.169696e+00	2.814276e+00	3.557763e+00	2.919629e+00	3.929391e+00	2.768921e-01	2.206148e-01	2.206148e-01	2.206148e-01
2.7639579878e-07	3.564446e+00	4.553789e+00	3.725952e+00	3.088720e+00	3.578388e+00	3.427182e+00	3.057246e-01	2.410275e-01	2.410275e-01	2.410275e-01
2.7639579878e-07	3.620372e+00	4.114361e+00	3.746606e+00	3.596159e+00	3.388136e+00	4.068526e+00	2.706781e-01	3.650743e-01	3.650743e-01	3.650743e-01
2.7639579878e-07	3.566843e+00	4.124404e+00	3.924878e+00	3.950252e+00	4.056661e+00	2.940367e+00	2.714238e-01	3.532977e-01	3.532977e-01	3.532977e-01
2.7639579878e-07	3.566432e+00	3.560646e+00	2.772058e+00	3.678444e+00	4.036839e+00	3.108599e+00	2.659556e-01	4.223870e-01	4.223870e-01	4.223870e-01
2.7639579878e-07	3.344581e+00	3.454944e+00	3.804969e+00	3.237122e+00	3.816403e+00	4.500409e+00	2.947881e-01	3.093318e-01	3.093318e-01	3.093318e-01
2.7639579878e-07	3.448054e+00	3.071985e+00	3.819244e+00	4.294518e+00	3.273071e+00	2.999394e+00	2.525335e-01	2.857786e-01	2.857786e-01	2.857786e-01
2.7639579878e-07	2.956187e+00	3.787692e+00	2.842265e+00	3.400801e+00	3.290116e+00	3.118740e+00	2.617301e-01	2.747871e-01	2.747871e-01	2.747871e-01
2.7639579878e-07	3.315068e+00	3.499614e+00	3.360419e+00	2.744117e+00	4.372298e+00	3.451367e+00	2.783834e-01	2.936296e-01	2.936296e-01	2.936296e-01
2.7639579878e-07	4.104134e+00	4.421925e+00	3.263628e+00	3.808521e+00	3.061395e+00	2.704167e+00	2.662041e-01	2.755722e-01	2.755722e-01	2.755722e-01
2.7639579878e-07	3.155321e+00	3.044278e+00	3.507307e+00	3.795549e+00	3.163378e+00	3.409405e+00	2.209668e-01	3.980487e-01	3.980487e-01	3.980487e-01
2.7639579878e-07	3.821417e+00	3.987017e+00	3.151505e+00	3.154710e+00	4.073876e+00	3.239341e+00	2.937939e-01	2.677211e-01	2.677211e-01	2.677211e-01
2.7639579878e-07	2.985324e+00	3.313793e+00	3.490089e+00	3.493117e+00	2.609759e+00	3.340547e+00	2.537763e-01	3.289594e-01	3.289594e-01	3.289594e-01
2.7639579878e-07	2.658840e+00	3.048829e+00	3.641910e+00	3.495111e+00	2.611468e+00	3.134488e+00	2.706781e-01	3.603637e-01	3.603637e-01	3.603637e-01
2.7639579878e-07	2.945838e+00	3.009589e+00	4.177651e+00	4.056329e+00	2.698289e+00	2.751048e+00	2.950367e-01	2.582999e-01	2.582999e-01	2.582999e-01
2.7639579878e-07	4.488572e+00	3.036133e+00	3.457842e+00	3.953060e+00	4.638927e+00	3.909552e+00	2.828574e-01	2.213999e-01	2.213999e-01	2.213999e-01
2.7639579878e-07	4.701686e+00	5.166163e+00	3.380110e+00	4.198565e+00	3.492742e+00	3.884722e+00	3.114414e-01	1.719382e-01	1.719382e-01	1.719382e-01
2.7639579878e-07	3.976101e+00	2.481414e+00	3.189811e+00	3.559268e+00	3.870369e+00	3.866116e+00	2.363773e-01	2.394573e-01	2.394573e-01	2.394573e-01
2.7639579878e-07	4.021001e+00	3.904441e+00	3.151727e+00	3.347990e+00	3.261112e+00	3.512158e+00	2.353831e-01	5.150295e-01	5.150295e-01	5.150295e-01
2.7639579878e-07	3.197371e+00	3.561640e+00	3.181940e+00	3.702803e+00	3.486197e+00	2.762659e+00	2.025736e-01	4.490806e-01	4.490806e-01	4.490806e-01
2.7639579878e-07	2.986572e+00	3.468173e+00	3.705684e+00	3.176204e+00	2.788047e+00	3.088124e+00	2.952852e-01	4.239572e-01	4.239572e-01	4.239572e-01
2.7639579878e-07	2.715392e+00	2.850916e+00	3.783189e+00	3.202123e+00	2.941496e+00	2.600157e+00	2.786319e-01	2.229701e-01	2.229701e-01	2.229701e-01
2.7639579878e-07	4.186368e+00	3.528296e+00	3.704197e+00	4.351698e+00	4.060669e+00	3.172628e+00	3.146727e-01	1.962765e-01	1.962765e-01	1.962765e-01
2.7639579878e-07	3.292973e+00	3.872527e+00	3.606097e+00	3.204140e+00	3.318810e+00	3.284105e+00	3.435052e-01	2.017722e-01	2.017722e-01	2.017722e-01
2.7639579878e-07	4.081472e+00	3.398885e+00	3.510107e+00	4.409521e+00	3.588117e+00	3.382899e+00	2.637186e-01	2.378871e-01	2.378871e-01	2.378871e-01
2.7639579878e-07	2.774449e+00	4.846673e+00	2.583289e+00	3.615143e+00	4.045458e+00	3.351209e+00	2.321519e-01	4.632125e-01	4.632125e-01	4.632125e-01
2.7639579878e-07	4.656256e+00	4.238470e+00	3.535452e+00	4.214881e+00	4.506949e+00	3.970203e+00	2.530306e-01	3.854870e-01	3.854870e-01	3.854870e-01
2.7639579878e-07	3.132321e+00	3.310377e+00	4.950872e+00	2.758075e+00	2.926049e+00	4.449060e+00	3.109443e-01	3.132573e-01	3.132573e-01	3.132573e-01
2.7639579878e-07	4.277060e+00	3.743648e+00	3.865072e+00	3.120823e+00	4.391104e+00	2.801304e+00	3.221294e-01	4.058998e-01	4.058998e-01	4.058998e-01
2.7639579878e-07	3.822173e+00	2.996548e+00	3.415168e+00	3.638459e+00	3.322881e+00	3.729556e+00	2.980194e-01	5.040381e-01	5.040381e-01	5.040381e-01
2.7639579878e-07	3.647813e+00	4.079609e+00	3.889634e+00	2.569771e+00	3.063796e+00	3.449607e+00	3.144241e-01	3.038360e-01	3.038360e-01	3.038360e-01
2.7639579878e-07	3.208375e+00	3.589308e+00	2.840985e+00	3.648142e+00	4.076742e+00	2.789862e+00	3.019963e-01	3.525126e-01	3.525126e-01	3.525126e-01
2.7639579878e-07	3.345732e+00	3.443231e+00	4.176471e+00	4.283614e+00	3.339946e+00	4.279504e+00	3.034876e-01	2.551595e-01	2.551595e-01	2.551595e-01
2.7639579878e-07	3.289847e+00	3.297177e+00	2.884267e+00	3.713959e+00	4.943767e+00	3.118431e+00	2.684411e-01	1.460297e-01	1.460297e-01	1.460297e-01
2.7639579878e-07	3.192230e+00	3.209888e+00	3.966637e+00	3.211484e+00	2.678464e+00	3.720510e+00	2.855915e-01	2.732169e-01	2.732169e-01	2.732169e-01
2.7639579878e-07	3.896220e+00	4.573288e+00	2.969865e+00	3.661496e+00	3.332276e+00	3.357176e+00	2.324004e-01	4.208168e-01	4.208168e-01	4.208168e-01
2.7639579878e-07	4.304823e+00	2.831199e+00	3.624483e+00	3.950692e+00	4.885242e+00	3.854700e+00	2.406028e-01	4.098253e-01	4.098253e-01	4.098253e-01
2.7639579878e-07	3.620170e+00	3.460881e+00	3.127628e+00	2.660264e+00	2.985115e+00	4.078250e+00	2.649613e-01	3.587934e-01	3.587934e-01	3.587934e-01
2.7639579878e-07	3.111820e+00	3.013340e+00	2.961994e+00	3.780447e+00	4.395871e+00	3.000067e+00	2.985165e-01	3.729253e-01	3.729253e-01	3.729253e-01
2.7639579878e-07	3.991268e+00	2.499310e+00	4.235028e+00	3.367647e+00	3.075575e+00	3.200838e+00	2.962795e-01	4.145360e-01	4.145360e-01	4.145360e-01
2.7639579878e-07	3.196572e+00	3.089093e+00	2.025262e+00	3.224914e+00	3.304294e+00	3.462709e+00	2.043135e-01	2.441680e-01	2.441680e-01	2.441680e-01
2.7639579878e-07	3.171249e+00	4.109562e+00	3.757825e+00	3.400395e+00	3.350942e+00	2.548442e+00	3.261063e-01	1.161957e-01	1.161957e-01	1.161957e-01
2.7639579878e-07	4.184917e+00	3.843704e+00	4.036789e+00	3.191252e+00	2.858286e+00	4.142627e+00	2.778863e-01	2.213999e-01	2.213999e-01	2.213999e-01
2.7639579878e-07	3.594789e+00	4.476716e+00	3.742806e+00	4.259122e+00	4.329754e+00	3.780602e+00	2.850944e-01	2.865637e-01	2.865637e-01	2.865637e-01
2.7639579878e-07	3.000186e+00	2.927058e+00	3.438150e+00	3.981737e+00	4.157562e+00	4.092019e+00	2.408513e-01	3.407360e-01	3.407360e-01	3.407360e-01
2.7639579878e-07	3.971422e+00	3.958274e+00	4.823459e+00	2.938718e+00	3.215894e+00	4.203342e+00	2.709267e-01	5.103189e-01	5.103189e-01	5.103189e-01
2.7639579878e-07	2.419711e+00	2.658185e+00	3.642682e+00	3.490216e+00	3.567163e+00	3.391462e+00	2.497994e-01	4.883359e-01	4.883359e-01	4.883359e-01
2.7639579878e-07	4.406588e+00	3.544680e+00	2.919174e+00	3.256290e+00	3.012948e+00	2.996294e+00	3.114414e-01	4.420147e-01	4.420147e-01	4.420147e-01
2.7639579878e-07	3.644567e+00	3.896458e+00	3.769990e+00	3.656129e+00	3.098684e+00	3.039228e+00	3.300832e-01	3.336700e-01	3.336700e-01	3.336700e-01
2.7639579878e-07	3.316907e+00	3.174411e+00	3.598292e+00	3.433029e+00	3.123194e+00	2.614608e+00	2.744065e-01	1.876403e-01	1.876403e-01	1.876403e-01
2.7639579878e-07	3.090018e+00	3.230001e+00	2.220279e+00	3.987135e+00	2.884009e+00	4.658678e+00	2.885742e-01	7.851060e-02	7.851060e-02	7.851060e-02
2.7639579878e-07	3.739288e+00	3.468095e+00	4.265431e+00	4.092909e+00	5.177937e+00	3.265303e+00	2.547705e-01	3.320998e-01	3.320998e-01	3.320998e-01
2.7639579878e-07	3.704579e+00	3.741343e+00	3.231912e+00	3.856999e+00	3.629436e+00	4.827901e+00	2.811175e-01	3.894126e-01	3.894126e-01	3.894126e-01
2.7639579878e-07	2.731341e+00	3.761061e+00	4.262504e+00	3.883610e+00	3.321119e+00	4.222064e+00	2.604873e-01	4.663530e-01	4.663530e-01	4.663530e-01
2.7639579878e-07	3.169292e+00	4.291989e+00	2.526768e+00	3.176589e+00	4.006283e+00	3.059763e+00	2.575046e-01	4.647828e-01	4.647828e-01	4.647828e-01
2.7639579878e-07	3.753391e+00	3.146034e+00	4.235359e+00	4.037924e+00	2.563908e+00	3.158703e+00	2.960309e-01	3.697849e-01	3.697849e-01	3.697849e-01
2.7639579878e-07	2.940071e+00	3.618327e+00	3.164376e+00	3.510390e+00	2.935928e+00	2.993651e+00	2.985165e-01	3.046211e-01	3.046211e-01	3.046211e-01
2.7639579878e-07	4.242831e+00	2.884049e+00	3.414784e+00	4.522772e+00	4.065107e+00	4.273280e+00	3.116900e-01	2.347467e-01	2.347467e-01	2.347467e-01
2.7639579878e-07	3.415102e+00	3.895904e+00	3.998286e+00	3.413207e+00	4.272425e+00	3.308775e+00	3.169097e-01	3.054062e-01	3.054062e-01	3.054062e-01
2.7639579878e-07	3.936800e+00	3.455430e+00	3.412202e+00	3.527081e+00	4.033623e+00	4.340220e+00	2.696839e-01	3.163977e-01	3.163977e-01	3.163977e-01
2.7639579878e-07	3.132361e+00	3.906742e+00	2.729118e+00	3.345250e+00	3.189897e+00	3.562449e+00	2.731637e-01	3.807764e-01	3.807764e-01	3.807764e-01
2.7639579878e-07	3.456307e+00	3.615165e+00	3.249753e+00	3.676853e+00	4.046139e+00	3.776833e+00	2.532792e-01	4.153211e-01	4.153211e-01	4.153211e-01
2.7639579878e-07	3.275288e+00	3.220637e+00	4.632621e+00	3.647004e+00	2.714881e+00	3.611133e+00	3.007535e-01	4.388743e-01	4.388743e-01	4.388743e-01
2.7639579878e-07	4.826238e+00	3.232395e+00	2.684216e+00	3.631506e+00	3.314812e+00	2.827059e+00	2.557647e-01	2.842084e-01	2.842084e-01	2.842084e-01
2.7639579878e-07	2.888902e+00	2.850528e+00	3.569715e+00	4.226164e+00	2.856894e+00	3.848845e+00	2.836031e-01	1.044191e-01	1.044191e-01	1.044191e-01
2.7639579878e-07	3.237723e+00	3.789980e+00	3.324251e+00	3.659408e+00	4.235468e+00	4.295426e+00	3.129328e-01	3.462317e-01	3.462317e-01	3.462317e-01
2.7639579878e-07	4.302064e+00	4.312343e+00	3.570025e+00	3.966399e+00	3.921340e+00	3.652762e+00	2.878285e-01	3.556530e-01	3.556530e-01	3.556530e-01
2.7639579878e-07	3.167011e+00	3.973278e+00	3.051025e+00	3.173531e+00	4.007644e+00	3.799091e+00	2.321519e-01	4.380891e-01	4.380891e-01	4.380891e-01
2.7639579878e-07	2.963087e+00	3.572095e+00	2.842230e+00	3.915550e+00	3.502573e+00	2.888219e+00	2.642157e-01	5.699870e-01	5.699870e-01	5.699870e-01
2.7639579878e-07	3.474882e+00	3.123747e+00	5.168944e+00	2.690500e+00	3.043641e+00	2.937544e+00	2.813661e-01	4.270977e-01	4.270977e-01	4.270977e-01
2.7639579878e-07	3.490735e+00	2.996636e+00	3.212564e+00	3.129999e+00	3.260030e+00	2.741459e+00	3.186496e-01	3.619339e-01	3.619339e-01	3.619339e-01
2.7639579878e-07	3.256639e+00	3.439782e+00	3.200913e+00	4.317736e+00	3.118964e+00	3.454119e+00	3.340601e-01	1.805744e-01	1.805744e-01	1.805744e-01
2.7639579878e-07	4.459971e+00	3.623660e+00	4.439926e+00	4.270764e+00	3.120242e+00	3.804655e+00	3.430081e-01	1.939212e-01	1.939212e-01	1.939212e-01
2.7639579878e-07	4.460176e+00	5.244869e+00	3.064008e+00	3.607199e+00	4.610737e+00	4.004477e+00	2.788805e-01	1.664425e-01	1.664425e-01	1.664425e-01
2.7639579878e-07	3.446877e+00	2.870374e+00	4.059328e+00	3.876908e+00	3.321867e+00	4.736654e+00	2.192269e-01	3.705700e-01	3.705700e-01	3.705700e-01
2.7639579878e-07	3.435477e+00	4.212112e+00	3.378828e+00	3.297090e+00	3.911350e+00	3.276772e+00	2.401057e-01	6.186635e-01	6.186635e-01	6.186635e-01
2.7639579878e-07	3.124973e+00	2.911058e+00	3.513941e+00	2.771456e+00	3.636965e+00	3.454722e+00	2.274293e-01	5.911848e-01	5.911848e-01	5.911848e-01
2.7639579878e-07	2.609926e+00	3.668280e+00	2.897488e+00	3.121252e+00	3.655953e+00	2.840181e+00	2.652099e-01	4.341636e-01	4.341636e-01	4.341636e-01
2.7639579878e-07	2.763192e+00	2.430508e+00	2.940047e+00	3.405962e+00	2.639289e+00	3.076226e+00	3.019963e-01	2.794977e-01	2.794977e-01	2.794977e-01
2.7639579878e-07	3.624600e+00	4.378294e+00	3.765786e+00	5.320740e+00	3.212495e+00	4.242504e+00	4.106155e-01	1.782191e-01	1.782191e-01	1.782191e-01
2.7639579878e-07	4.653006e+00	3.825412e+00	4.245840e+00	3.091426e+00	3.944682e+00	3.626620e+00	2.632214e-01	9.185740e-02	9.185740e-02	9.185740e-02
2.7639579878e-07	4.794267e+00	4.123428e+00	3.893197e+00	3.736651e+00	4.032839e+00	4.442375e+00	3.477307e-01	1.648723e-01	1.648723e-01	1.648723e-01
2.7639579878e-07	3.610079e+00	3.633334e+00	3.779508e+00	3.272889e+00	3.808975e+00	4.540023e+00	2.010823e-01	5.566402e-01	5.566402e-01	5.566402e-01
2.7639579878e-07	3.918746e+00	3.358244e+00	3.818216e+00	4.089552e+00	3.933815e+00	3.106221e+00	2.435855e-01	6.320103e-01	6.320103e-01	6.320103e-01
